0,1500,1500,1500,1500,1500,1500,1500,1500
2.67737369456764e-05,1500,1500,1500,1500,1650,1328,1650,1328
5.35474738913528e-05,1500,1500,1500,1500,1650,1328,1650,1328
8.03212108370292e-05,1500,1500,1500,1500,1650,1328,1650,1328
0.000197136384398133,1500,1500,1500,1500,1650,1328,1650,1328
0.000313951557959237,1500,1500,1500,1500,1650,1328,1650,1328
0.000430766731520341,1500,1500,1500,1500,1650,1328,1650,1328
0.000547581905081445,1500,1500,1500,1500,1650,1328,1650,1328
0.000796696888555074,1500,1500,1500,1500,1650,1328,1650,1328
0.0010458118720287,1500,1500,1500,1500,1650,1328,1650,1328
0.00129492685550233,1500,1500,1500,1500,1650,1328,1650,1328
0.00154404183897596,1500,1500,1500,1500,1650,1328,1650,1328
0.00214798397241235,1500,1500,1500,1500,1650,1328,1650,1328
0.00275192610584874,1500,1500,1500,1500,1650,1328,1650,1328
0.00335586823928513,1500,1500,1500,1500,1650,1328,1650,1328
0.00395981037272152,1500,1500,1500,1500,1650,1328,1650,1328
0.00456375250615791,1500,1500,1500,1500,1650,1328,1650,1328
0.00647459072511005,1500,1500,1500,1500,1650,1328,1650,1328
0.00838542894406219,1500,1500,1500,1500,1650,1328,1650,1328
0.0102962671630143,1500,1500,1500,1500,1650,1328,1650,1328
0.0122071053819665,1500,1500,1500,1500,1650,1328,1650,1328
0.0141179436009186,1500,1500,1500,1500,1650,1328,1650,1328
0.0160287818198707,1500,1500,1500,1500,1650,1328,1650,1328
0.0181553384765674,1500,1500,1500,1500,1650,1328,1650,1328
0.0202818951332641,1500,1500,1500,1500,1650,1328,1650,1328
0.0224084517899607,1500,1500,1500,1500,1650,1328,1650,1328
0.0245350084466574,1500,1500,1500,1500,1650,1328,1650,1328
0.026661565103354,1500,1500,1500,1500,1650,1328,1650,1328
0.0287881217600507,1500,1500,1500,1500,1650,1328,1650,1328
0.0315565039801648,1500,1500,1500,1500,1650,1328,1650,1328
0.0333333333333333,1500,1500,1500,1500,1650,1328,1650,1328
0.0351101626865019,1500,1500,1500,1500,1650,1328,1650,1328
0.0368869920396705,1500,1500,1500,1500,1650,1328,1650,1328
0.038663821392839,1500,1500,1500,1500,1650,1328,1650,1328
0.0404406507460076,1500,1500,1500,1500,1650,1328,1650,1328
0.0422174800991762,1500,1500,1500,1500,1650,1328,1650,1328
0.0439943094523448,1500,1500,1500,1500,1650,1328,1650,1328
0.0472010917120259,1500,1500,1500,1500,1650,1328,1650,1328
0.050407873971707,1500,1500,1500,1500,1650,1328,1650,1328
0.0536146562313881,1500,1500,1500,1500,1650,1328,1650,1328
0.0568214384910692,1500,1500,1500,1500,1650,1328,1650,1328
0.0600282207507503,1500,1500,1500,1500,1650,1328,1650,1328
0.0632350030104314,1500,1500,1500,1500,1650,1328,1650,1328
0.0666666666666667,1500,1500,1500,1500,1650,1328,1650,1328
0.0700983303229019,1500,1500,1500,1500,1650,1328,1650,1328
0.0735299939791372,1500,1500,1500,1500,1650,1328,1650,1328
0.0769616576353724,1500,1500,1500,1500,1650,1328,1650,1328
0.0803933212916077,1500,1500,1500,1500,1650,1328,1650,1328
0.0838249849478429,1500,1500,1500,1500,1650,1328,1650,1328
0.0872566486040782,1500,1500,1500,1500,1650,1328,1650,1328
0.0910570133834559,1500,1500,1500,1500,1650,1328,1650,1328
0.0948573781628337,1500,1500,1500,1500,1650,1328,1650,1328
0.0980066310312624,1500,1500,1500,1500,1650,1328,1650,1328
0.1,1500,1500,1500,1500,1650,1328,1650,1328
0.101993368968738,1500,1500,1500,1500,1650,1328,1650,1328
0.103986737937475,1500,1500,1500,1500,1650,1328,1650,1328
0.105980106906213,1500,1500,1500,1500,1650,1328,1650,1328
0.107973475874951,1500,1500,1500,1500,1650,1328,1650,1328
0.109966844843688,1500,1500,1500,1500,1650,1328,1650,1328
0.113068569640192,1500,1500,1500,1500,1650,1328,1650,1328
