0,1500,1500,1500,1500,1500,1500,1500,1500
0.0333333333333333,1500,1500,1500,1500,1650,1328,1650,1328
0.0666666666666667,1500,1500,1500,1500,1650,1328,1650,1328
0.1,1500,1500,1500,1500,1650,1328,1650,1328
0.133333333333333,1500,1500,1500,1500,1650,1328,1650,1328
0.166666666666667,1500,1500,1500,1500,1650,1328,1650,1328
0.2,1500,1500,1500,1500,1650,1328,1650,1328
0.233333333333333,1500,1500,1500,1500,1650,1328,1650,1328
0.266666666666667,1500,1500,1500,1500,1650,1328,1650,1328
0.3,1500,1500,1500,1500,1650,1328,1650,1328
0.333333333333333,1500,1500,1500,1500,1650,1328,1650,1328
0.366666666666667,1500,1500,1500,1500,1650,1328,1650,1328
0.4,1500,1500,1500,1500,1650,1328,1650,1328
0.433333333333333,1500,1500,1500,1500,1650,1328,1650,1328
0.466666666666667,1500,1500,1500,1500,1650,1328,1650,1328
0.5,1500,1500,1500,1500,1650,1328,1650,1328
0.533333333333333,1500,1500,1500,1500,1650,1328,1650,1328
0.566666666666667,1500,1500,1500,1500,1650,1328,1650,1328
0.6,1500,1500,1500,1500,1650,1328,1650,1328
0.633333333333333,1500,1500,1500,1500,1650,1328,1650,1328
0.666666666666667,1500,1500,1500,1500,1650,1328,1650,1328
0.7,1500,1500,1500,1500,1650,1328,1650,1328
0.733333333333333,1500,1500,1500,1500,1650,1328,1650,1328
0.766666666666667,1500,1500,1500,1500,1650,1328,1650,1328
0.8,1500,1500,1500,1500,1650,1328,1650,1328
0.833333333333333,1500,1500,1500,1500,1650,1328,1650,1328
0.866666666666667,1500,1500,1500,1500,1650,1328,1650,1328
0.9,1500,1500,1500,1500,1650,1328,1650,1328
0.933333333333333,1500,1500,1500,1500,1650,1328,1650,1328
0.966666666666667,1500,1500,1500,1500,1650,1328,1650,1328
1,1500,1500,1500,1500,1650,1328,1650,1328
1.03333333333333,1500,1500,1500,1500,1650,1328,1650,1328
1.06666666666667,1500,1500,1500,1500,1650,1328,1650,1328
1.1,1500,1500,1500,1500,1650,1328,1650,1328
1.13333333333333,1500,1500,1500,1500,1650,1328,1650,1328
1.16666666666667,1500,1500,1500,1500,1650,1328,1650,1328
1.2,1500,1500,1500,1500,1650,1328,1650,1328
1.23333333333333,1500,1500,1500,1500,1650,1328,1650,1328
1.26666666666667,1500,1500,1500,1500,1650,1328,1650,1328
1.3,1500,1500,1500,1500,1650,1328,1650,1328
1.33333333333333,1500,1500,1500,1500,1650,1328,1650,1328
1.36666666666667,1500,1500,1500,1500,1650,1328,1650,1328
1.4,1500,1500,1500,1500,1650,1328,1650,1328
1.43333333333333,1500,1500,1500,1500,1650,1328,1650,1328
1.46666666666667,1500,1500,1500,1500,1650,1328,1650,1328
1.5,1500,1500,1500,1500,1650,1328,1650,1328
1.53333333333333,1500,1500,1500,1500,1650,1328,1650,1328
1.56666666666667,1500,1500,1500,1500,1650,1328,1650,1328
1.6,1500,1500,1500,1500,1650,1328,1650,1328
1.63333333333333,1500,1500,1500,1500,1650,1328,1650,1328
1.66666666666667,1500,1500,1500,1500,1650,1328,1650,1328
1.7,1500,1500,1500,1500,1500,1500,1500,1500
1.73333333333333,1500,1500,1500,1500,1500,1500,1500,1500
1.76666666666667,1500,1500,1500,1500,1500,1500,1500,1500
1.8,1500,1500,1500,1500,1500,1500,1500,1500
1.83333333333333,1500,1500,1500,1500,1500,1500,1500,1500
1.86666666666667,1500,1500,1500,1500,1500,1500,1500,1500
1.9,1500,1500,1500,1500,1500,1500,1500,1500
1.93333333333333,1500,1500,1500,1500,1500,1500,1500,1500
1.96666666666667,1500,1500,1500,1500,1500,1500,1500,1500
2,1500,1500,1500,1500,1500,1500,1500,1500
2.03333333333333,1500,1500,1500,1500,1500,1500,1500,1500
2.06666666666667,1500,1500,1500,1500,1500,1500,1500,1500
2.1,1500,1500,1500,1500,1500,1500,1500,1500
2.13333333333333,1500,1500,1500,1500,1500,1500,1500,1500
2.16666666666667,1500,1500,1500,1500,1500,1500,1500,1500
2.2,1500,1500,1500,1500,1500,1500,1500,1500
2.23333333333333,1500,1500,1500,1500,1500,1500,1500,1500
2.26666666666667,1500,1500,1500,1500,1500,1500,1500,1500
2.3,1500,1500,1500,1500,1500,1500,1500,1500
2.33333333333333,1500,1500,1500,1500,1500,1500,1500,1500
2.36666666666667,1500,1500,1500,1500,1500,1500,1500,1500
2.4,1500,1500,1500,1500,1500,1500,1500,1500
2.43333333333333,1500,1500,1500,1500,1500,1500,1500,1500
2.46666666666667,1500,1500,1500,1500,1500,1500,1500,1500
2.5,1500,1500,1500,1500,1500,1500,1500,1500
2.53333333333333,1500,1500,1500,1500,1500,1500,1500,1500
2.56666666666667,1500,1500,1500,1500,1500,1500,1500,1500
2.6,1500,1500,1500,1500,1500,1500,1500,1500
2.63333333333333,1500,1500,1500,1500,1500,1500,1500,1500
2.66666666666667,1500,1500,1500,1500,1500,1500,1500,1500
2.7,1500,1500,1500,1500,1500,1500,1500,1500
2.73333333333333,1500,1500,1500,1500,1500,1500,1500,1500
2.76666666666667,1500,1500,1500,1500,1500,1500,1500,1500
2.8,1500,1500,1500,1500,1500,1500,1500,1500
2.83333333333333,1500,1500,1500,1500,1500,1500,1500,1500
2.86666666666667,1500,1500,1500,1500,1500,1500,1500,1500
2.9,1500,1500,1500,1500,1500,1500,1500,1500
2.93333333333333,1500,1500,1500,1500,1500,1500,1500,1500
2.96666666666667,1500,1500,1500,1500,1500,1500,1500,1500
3,1500,1500,1500,1500,1500,1500,1500,1500
3.03333333333333,1500,1500,1500,1500,1500,1500,1500,1500
3.06666666666667,1500,1500,1500,1500,1500,1500,1500,1500
3.1,1500,1500,1500,1500,1500,1500,1500,1500
3.13333333333333,1500,1500,1500,1500,1500,1500,1500,1500
3.16666666666667,1500,1500,1500,1500,1500,1500,1500,1500
3.2,1500,1500,1500,1500,1500,1500,1500,1500
3.23333333333333,1500,1500,1500,1500,1500,1500,1500,1500
3.26666666666667,1500,1500,1500,1500,1500,1500,1500,1500
3.3,1500,1500,1500,1500,1500,1500,1500,1500
3.33333333333333,1500,1500,1500,1500,1500,1500,1500,1500
3.36666666666667,1500,1500,1500,1500,1500,1500,1500,1500
