0,1,0,0,0,0.707106781186547,0.707106781186547,0,-0.707106781186547,0.707106781186547
0.033,0.999999999994333,2.0199707995696e-06,-2.69316503566578e-06,4.57029050687164e-07,0.711123081664015,0.703067537811601,3.33534771609715e-06,-0.703067537808847,0.711123081659062
0.066,0.999999999907843,7.86599391908746e-06,-1.10652738841222e-05,2.00956210829797e-06,0.72030671514925,0.693655704299229,1.34266826356569e-05,-0.69365570425754,0.720306715067061
0.099,0.999999999525224,1.72291862952298e-05,-2.55481070476677e-05,4.83648800109116e-06,0.731054467672879,0.682319108095421,3.04328608239535e-05,-0.682319107895036,0.731054467242464
0.132,0.999999998476294,2.99096743695167e-05,-4.63985229307207e-05,8.91440559601147e-06,0.741977606594481,0.670424664845245,5.4478848408469e-05,-0.67042466423733,0.741977605197298
0.165,0.999999996233805,4.57424295259438e-05,-7.37565004659988e-05,1.41260744996699e-05,0.75271690249072,0.658344335819205,8.56320339543362e-05,-0.658344334381642,0.75271689900968
0.198,0.999999992117482,6.4548191100008e-05,-0.000107696644851728,2.03283734165247e-05,0.763189374192124,0.646174882448236,0.000123902354783275,-0.646174879544049,0.76318936686411
0.231,0.999999985303646,8.61208482380134e-05,-0.000148242729583068,2.73740485519084e-05,0.773377039946708,0.633946333165457,0.000169243519348161,-0.633946327906761,0.77337702622341
0.264,0.999999974840307,0.000110226407597615,-0.000195370222868877,3.5118544895601e-05,0.783277029676011,0.621672818730732,0.000221553769365646,-0.621672809950753,0.783277006098011
0.297,0.999999959667523,0.000136605047541628,-0.000249006053127854,4.34226735537519e-05,0.792890158626696,0.609364582550877,0.000280676726733098,-0.609364568786202,0.792890120715715
0.33,0.999999938642603,0.000164974073833805,-0.000309028066965868,5.21540623848587e-05,0.802218298364136,0.59703081917913,0.000346402576472432,-0.597030798663942,0.802218240538041
0.363,0.999999910569574,0.000195031218059256,-0.000375264796089326,6.11881976792152e-05,0.811263759500516,0.584680347520842,0.00041846964963592,-0.584680318194407,0.811263675015244
0.396,0.99999987423216,0.000226458110257381,-0.00044749568714381,7.0409282797348e-05,0.820029138728255,0.57232176848267,0.000496566409062894,-0.572321728010847,0.820029019650207
0.429,0.999999828429393,0.000258923849958547,-0.0005254518288664,7.97109758123826e-05,0.828517274217604,0.559963498782904,0.000580333821926172,-0.559963444593905,0.82851711142932
0.462,0.999999772012916,0.000292088622006263,-0.000608817175737233,8.89970212154727e-05,0.836731226571932,0.547613774990149,0.000669368095141194,-0.547613704324196,0.836731009813002
0.495,0.999999703924883,0.000325607309412714,-0.000697230253242367,9.81817776432854e-05,0.844674265855471,0.535280650651469,0.000763223744729032,-0.535280560623494,0.844673983799734
0.528,0.999999623235418,0.000359133058046115,-0.000790286321485697,0.000107190640514699,0.852349860067913,0.522971992129957,0.00086141696633802,-0.522971879803929,0.852349500436971
0.561,0.999999529178507,0.000392320750300858,-0.00088753996749277,0.000115960358383431,0.859761663970498,0.510695474544152,0.00096342927104032,-0.510695337017199,0.859761213682572
0.594,0.999999421185297,0.00042483034775464,-0.000988508091283352,0.00012443924261536,0.866913508016963,0.498458578151282,0.0010687113482149,-0.498458412645326,0.866912953369112
0.627,0.999999298913778,0.000456330066261556,-0.00109267324649241,0.000132587271040061,0.87380938734854,0.48626858525118,0.00117668711581826,-0.486268389209539,0.873808714229259
0.66,0.999999162273957,0.000486499350896544,-0.00119948729298012,0.00014037608730014,0.880453450861861,0.474132577619377,0.00128675791762003,-0.474132348805502,0.8804526449902
0.693,0.999999011447741,0.000515031622539534,-0.00130837531649364,0.000147788898656736,0.886849990369965,0.462057434459434,0.00139830682700878,-0.46205717105486,0.886849037556447
0.726,0.999998846902872,0.00054163677253956,-0.00141873976901206,0.000154820275973777,0.893003429878272,0.450049830859122,0.00151070301770098,-0.450049531557637,0.893002316302228
0.759,0.999998669400438,0.000566043386701918,-0.00152996478288068,0.000161475860480302,0.898918314996678,0.438116236732992,0.0016233061630408,-0.4381159008281,0.898917027494019
0.792,0.999998479995629,0.000588000684673184,-0.00164142061216013,0.00016777198268891,0.904599302507589,0.426262916232863,0.00173547082747735,-0.426262543695758,0.904597828862655
0.825,0.999998280031603,0.000607280165547244,-0.00175246815569716,0.000173735199522375,0.910051150108201,0.41449592760704,0.00184655081615606,-0.414495519152548,0.910049479343042
0.858,0.999998071126489,0.000623676955081311,-0.00186246351817139,0.000179401756266328,0.915278706343812,0.402821123488586,0.00195590345126425,-0.402820680626817,0.91527682899822
0.891,0.999997855153737,0.000637010854210147,-0.00197076256767977,0.000184816980422669,0.920286900747437,0.391244151592533,0.00206289374672976,-0.391243676664363,0.920284809143094
0.924,0.999997634216165,0.000647127092511428,-0.00207672545117554,0.000190034614887786,0.925080734199483,0.379770455801647,0.00216689845598888,-0.379769951996562,0.925078422681888
0.957,0.99999741061425,0.000653896793854183,-0.0021797210321701,0.000195116098125372,0.929665269519802,0.368405277620153,0.00226730997072518,-0.368404748975439,0.92966273467201
0.99,0.999997186809287,0.000657217164620635,-0.00227913121842305,0.000200129799151182,0.93404562230297,0.357153657974716,0.00236354005165012,-0.357153109355435,0.934042863125761
1.023,0.999996965382203,0.000657011417609961,-0.00237435515078498,0.000205150215203406,0.93822695200628,0.346020439341947,0.00245502337547548,-0.346019876401634,0.938223970060041
1.056,0.999996748988889,0.00065322844700513,-0.00246481322782357,0.000210257139945387,0.942214453298572,0.335010268181751,0.00254122088515201,-0.335009697304227,0.942211252802971
