0,0,104.466965903007,104.466965903007
0.033,-0.000397884431938212,103.870213741733,105.060328511995
0.066,-0.00163476807225677,102.479722635182,106.417105654607
0.099,-0.00377444156787256,100.804869783266,108.004963514148
0.132,-0.00685485281985258,99.0476013897057,109.618732623202
0.165,-0.010896682119746,97.2628704918592,111.205340856031
0.198,-0.0159109515350915,95.464972488067,112.75252859539
0.231,-0.021901173328781,93.6583437369982,114.25763912641
0.264,-0.0288637232083359,91.8450718973321,115.720248293112
0.297,-0.0367878056806348,90.0266703156509,117.140476388371
0.33,-0.0456553739742436,88.2044973823779,118.518599751553
0.363,-0.0554410956035225,86.3798559902427,119.854959577607
0.396,-0.0661123863246645,84.5540168251537,121.149939322494
0.429,-0.0776295175641615,82.7282233612879,122.403958118612
0.462,-0.0899457971993727,80.9036924577596,123.617467966359
0.495,-0.103007821491673,79.0816139343372,124.790951822995
0.528,-0.116755794735447,77.2631499564908,125.924921905258
0.561,-0.131123912241427,75.4494344354886,127.019918043764
0.594,-0.146040801494875,73.641572494061,128.076506052618
0.627,-0.161430015694244,71.8406400089901,129.095276108031
0.66,-0.177210573382673,70.0476832318781,130.076841137149
0.693,-0.193297537533327,68.2637184866285,131.021835219937
0.726,-0.209602627238165,66.4897319413634,131.930912007248
0.759,-0.226034855072096,64.7266794522009,132.804743158128
0.792,-0.242501183251681,62.9754864761605,133.644016799208
0.825,-0.25890719186728,61.2370480503654,134.44943600887
0.858,-0.275157752725716,59.5122288346308,135.221717328636
0.891,-0.291157702681414,57.8018632144686,135.961589304068
0.924,-0.306812510741043,56.1067554614971,136.66979105723
0.957,-0.322028933683366,54.4276799482127,137.347070892614
0.99,-0.336715655426116,52.7653814140633,137.994184938191
1.023,-0.350783905879761,51.1205752797641,138.611895823112
1.056,-0.364148055540136,49.4939480067965,139.200971393357
1.089,-0.376726182575335,47.8861574990577,139.762183466483
1.122,-0.388440609646263,46.2978335436522,140.296306626429
1.155,-0.399218408155672,44.7295782878563,140.804117059172
1.188,-0.408991868040263,43.1819667493341,141.286391429859
1.221,-0.417698931598921,41.6555473567393,141.743905801883
1.254,-0.425283590183818,40.1508425178969,142.177434598219
1.287,-0.431696242867687,38.6683492128292,142.587749605177
1.32,-0.436894016439422,37.2085396089648,142.975619018581
1.353,-0.440841046271929,35.7718616959476,143.341806532281
1.386,-0.44350871775254,34.3587399375467,143.687070468714
1.419,-0.444875872487188,32.9695759382561,144.012162951154
1.452,-0.444929282319382,31.6047491222867,144.317829116194
1.485,-0.443664687886145,30.2646174228372,144.604806364982
1.518,-0.441087157261666,28.9495179794087,144.873823656448
1.551,-0.437211070001178,27.6597678409806,145.125600840869
1.584,-0.432060008742365,26.3956646731349,145.360848031966
1.617,-0.425666564108178,25.1574874673065,145.58026501648
1.65,-0.418072056407073,23.9454972504204,145.784540700123
1.683,-0.409326178810949,22.759937793264,145.974352588686
1.716,-0.399486567744517,21.6010363160387,146.150366303049
1.749,-0.388618307119281,20.4690041896263,146.313235126753
1.782,-0.376793373773352,19.3640376311963,146.463599584781
1.815,-0.364090032024119,18.2863183928715,146.60208705214
1.848,-0.35059218560012,17.2360144422541,146.729311390825
1.881,-0.336388695393343,16.213280633699,146.845872613766
1.914,-0.321572671471482,15.2182593693014,146.952356574318
1.947,-0.306240747624512,14.2510812486421,147.049334679927
1.98,-0.290492346408389,13.3118657064086,147.137363628588
2.013,-0.274428942211121,12.4007216370777,147.216985166778
2.046,-0.25815332932534,11.5177480059147,147.288725867565
2.079,-0.241768901390316,10.6630344456038,147.353096927653
2.112,-0.225378947888644,9.83666183788439,147.410593982173
2.145,-0.209085972671453,9.03870287962476,147.461696936085
2.178,-0.192991038762187,8.26922263281335,147.506869811097
2.211,-0.177193142972151,7.52827905800004,147.546560607067
2.244,-0.161788623167832,6.81592353076273,147.581201176926
2.277,-0.146870600374771,6.13220134081823,147.61120711417
2.31,-0.132528457296799,5.47715217343546,147.636977652067
2.343,-0.118847354281463,4.85081057284597,147.658895573727
2.376,-0.105907783278425,4.25320638738078,147.677327132258
2.409,-0.0937851599212914,3.68436519609452,147.692621980265
2.442,-0.0825494535160101,3.14430871666708,147.705113107983
2.475,-0.0722648544404138,2.63305519440077,147.715116789359
2.508,-0.0629894782476101,2.15061977215601,147.722932535477
2.541,-0.0547751056175192,1.69701484109275,147.728843054689
2.574,-0.0476669572116096,1.27225037210688,147.733114218891
2.607,-0.0417035024507565,0.876334227871709,147.735995035397
2.64,-0.0369163012495261,0.509272455414529,147.737717623878
2.673,-0.0333298777960805,0.17106955917742,147.73849719787
2.706,-0.0309616255590774,-0.138271245470135,147.738532050377
2.739,-0.0298217428250364,-0.418747798280458,147.738003543114
2.772,-0.0299131907295856,-0.670358779733519,147.737076098952
2.805,-0.0312313438505086,-0.89310351621229,147.735897197237
2.838,-0.033763196321945,-1.08698180487237,147.734597371646
2.871,-0.0374872598451433,-1.25199375806244,147.733290210078
2.904,-0.0423737539110944,-1.38813966702227,147.732072356309
2.937,-0.0483848666951995,-1.49541988471384,147.731023513117
2.97,-0.0554750813454873,-1.57383472761206,147.7302064465
3.003,-0.0635915631440921,-1.62338439621706,147.729666990673
3.036,-0.072674602324889,-1.64406891396737,147.729434053503
3.069,-0.0826581070849286,-1.63590396899058,147.729519446188
3.102,-0.0934701576711638,-1.59926474774137,147.729914186519
3.135,-0.105033662377825,-1.53540700587676,147.730583912797
3.168,-0.117267072780985,-1.44645455938807,147.731472434283
3.201,-0.130085105520242,-1.33523361981493,147.732508809015
