0,0.38268343236509,0,0,0.923879532511287
0.033,0.380050600799176,1.62938819531405e-06,4.22432354455553e-07,0.924965697109548
0.066,0.373960749842658,6.6020003647044e-06,1.57864746001302e-06,0.92744453070307
0.099,0.366705285143902,1.50431935332361e-05,3.33016319519973e-06,0.930337161253995
0.132,0.359181286638278,2.70226215909648e-05,5.62412754947179e-06,0.933267808598914
0.165,0.351627002210227,4.25653488279465e-05,8.44327470138188e-06,0.936140186848931
0.198,0.34410073055039,6.1665492820062e-05,1.17739578070836e-05,0.938932736298734
0.231,0.336617705689083,8.42906469800726e-05,1.55969141032724e-05,0.941641392924313
0.264,0.329183056621345,0.000110383075290236,1.98852477140763e-05,0.944266118556407
0.297,0.321799502922671,0.000139860160954506,2.46043524909163e-05,0.946807826199426
0.33,0.314469155777012,0.000172614811524336,2.97123810236781e-05,0.949267675308811
0.363,0.307193943647093,0.000208516005146913,3.51608930124515e-05,0.951646907351321
0.396,0.299975713956021,0.000247409522874119,4.08955789053299e-05,0.953946805724856
0.429,0.292816257567125,0.00028911887320097,4.68570235100343e-05,0.9561686846572
0.462,0.28571731467833,0.000333446402828942,5.29814928018377e-05,0.958313884956
0.495,0.278680576229165,0.000380174582662255,5.92017323019284e-05,0.960383771413815
0.528,0.27170768425393,0.000429067455196632,6.54477670070662e-05,0.962379730633951
0.561,0.264800232026634,0.000479872227446882,7.16476935903104e-05,0.964303168981568
0.594,0.257959764207144,0.00053232099205298,7.77284561974745e-05,0.9661555105897
0.627,0.251187777039398,0.000586132558123286,8.36165978258066e-05,0.967938195404487
0.66,0.244485718612507,0.000641014372694543,8.92389800263025e-05,0.969652677267229
0.693,0.237854989185285,0.000696664513393857,9.45234645100156e-05,0.971300422034058
0.726,0.231296941572069,0.00075277373295523,9.93995511396251e-05,0.972882905734726
0.759,0.224812881586966,0.000809027536641386,0.000103798967725092,0.974401612772056
0.792,0.218404068543483,0.000865108274312694,0.000107656207991485,0.975858034163509
0.825,0.212071715806445,0.00092069722982583,0.000110909015024862,0.977253665826182
0.858,0.205816991393116,0.000975476691588761,0.000113498808407887,0.978590006906432
0.891,0.199641018620426,0.00102913198939761,0.00011537105411333,0.979868558155157
0.924,0.193544876795276,0.00108135348408722,0.000116475577016593,0.981090820349668
0.957,0.187529601944891,0.00113183849799491,0.000116766816607459,0.982258292762915
0.99,0.181596187584263,0.00118029317572264,0.000116204027119097,0.983372471680748
1.023,0.175745585517732,0.00122643426614886,0.000114751423844953,0.984434848967737
1.056,0.169978706671856,0.00126999081805211,0.000112378277880337,0.985446910681954
1.089,0.164296421956731,0.00131070578303681,0.000109058961906696,0.986410135739039
1.122,0.15869956315301,0.00134833752067323,0.000104772949936105,0.987325994625687
1.155,0.153188923821916,0.00138266120186018,9.95047741566908e-05,0.988195948162653
1.188,0.147765260235626,0.00141347010737919,9.3243942172895e-05,0.989021446317177
1.221,0.142429292325462,0.00144057681942255,8.59848180250856e-05,0.989803927064702
1.254,0.137181704645405,0.00146381430454359,7.77264704088732e-05,0.99054481529957
1.287,0.132023147348508,0.0014830368869946,6.84724915037048e-05,0.991245521794325
1.32,0.126954237173892,0.00149812111179139,5.82307897709253e-05,0.991907442207137
1.353,0.121975558442046,0.00150896649707941,4.70133600012537e-05,0.992531956136731
1.386,0.117087664056278,0.00151549617548641,3.48360337878345e-05,0.99312042622415
1.419,0.112291076508206,0.00151765743938144,2.17182152203646e-05,0.993674197300526
1.452,0.107586288885357,0.0015154232341524,7.68272099943457e-06,0.994194595578388
1.485,0.102973765879437,0.00150879561084297,-7.24418088328538e-06,0.994682927884023
1.518,0.0984539447932248,0.00149780684423126,-2.30330243527832e-05,0.995140480936631
1.551,0.0940272365437323,0.00148251928599068,-3.9651535247734e-05,0.995568520671617
1.584,0.0896940266599912,0.00146302492931269,-5.70650354214139e-05,0.995968291605287
1.617,0.0854546762739407,0.00143944470412462,-7.52368533378384e-05,0.996341016239558
1.65,0.0813095231029123,0.00141192751377307,-9.41287351302069e-05,0.996687894505223
1.683,0.077258882422273,0.00138064902768758,-0.000113701250361699,0.997010103242264
1.716,0.0733030480268609,0.0013458102477891,-0.000133914187113016,0.997308795715619
1.749,0.0694422931799307,0.0013076358691901,-0.000154726931501587,0.997585101164769
1.782,0.0656768715484093,0.00126637245799274,-0.000176098827296269,0.997840124385472
1.815,0.062007018123342,0.00122228647069468,-0.000197989511909305,0.998074945341976
1.848,0.058432950124495,0.00117566214084292,-0.000220359225704036,0.998290618808016
1.881,0.0549548678881564,0.0011267992591405,-0.00024316909223237,0.998488174034934
1.914,0.0515729557372575,0.00107601087323241,-0.000266381367691116,0.998668614445298
1.947,0.0482873828330083,0.00102362093291322,-0.000289959658543495,0.998832917350405
1.98,0.0450983040073144,0.000969961905564517,-0.000313869106876034,0.998982033690171
2.013,0.0420058605753072,0.000915372385304024,-0.000338076543638832,0.999116887793903
2.046,0.0390101811273854,0.000860194717682351,-0.000362550610438799,0.999238377160581
2.079,0.0361113823002216,0.000804772659866957,-0.000387261851013788,0.999347372257311
2.112,0.0333095695262467,0.000749449094180584,-0.000412182773906088,0.999444716334722
2.145,0.030604837761173,0.000694563810682437,-0.000437287888174907,0.999531225258135
2.178,0.0279972721891643,0.000640451372260872,-0.000462553714239657,0.999607687353427
2.211,0.0254869489053059,0.000587439073505896,-0.000487958772131789,0.999674863266587
2.244,0.0230739355750662,0.000535845002500528,-0.00051348354955675,0.999733485836028
2.277,0.0207582920704753,0.000485976212655901,-0.000539110452234745,0.9997842599768
2.31,0.0185400710827841,0.000438127009851426,-0.000564823739005797,0.99982786257591
2.343,0.0164193187113922,0.000392577358455308,-0.000590609444157741,0.999864942398
2.376,0.0143960750288643,0.000349591408311053,-0.000616455289372338,0.999896120000716
2.409,0.0124703746218793,0.000309416143493863,-0.000642350587591456,0.999921987659119
2.442,0.0106422471079801,0.000272280152571582,-0.000668286140988726,0.999943109298546
2.475,0.0089117176280157,0.000238392519247121,-0.0006942541350984,0.999960020435378
2.508,0.00727880731418762,0.000207941831607008,-0.000720248031007533,0.999973228125159
2.541,0.00574353373363565,0.000181095307743788,-0.000746262457364989,0.999983210917606
